date,open,high,low,close,year,month,day,day_name,price_change,price_range,pct_gain_loss,ma_7,ma_30,volatility,risk_level,volume_per_million,market_trend
2020-06-11,428.2,445.57,424.16,425.56,2020,6,11,Thursday,-2.64,21.41,-2.0,424.21,430.28,0.02,Low Risk,7.46,Bearish
2020-06-12,429.0,434.06,412.45,418.07,2020,6,12,Friday,-10.93,21.61,-2.0,423.65,430.22,0.02,Low Risk,6.46,Bearish
2020-06-15,421.4,426.49,415.42,425.5,2020,6,15,Monday,4.1,11.07,2.0,425.25,430.56,0.02,Low Risk,4.47,Bullish
2020-06-16,425.76,437.96,425.18,436.13,2020,6,16,Tuesday,10.37,12.78,2.0,427.61,430.83,0.02,Low Risk,5.51,Bullish
2020-06-17,441.82,450.46,439.22,447.77,2020,6,17,Wednesday,5.95,11.24,3.0,431.65,431.6,0.02,Low Risk,6.53,Bullish
2020-06-18,448.73,452.76,442.8,449.87,2020,6,18,Thursday,1.14,9.96,0.0,433.91,432.12,0.02,Low Risk,4.28,Bullish
2020-06-19,449.12,453.97,445.6,453.72,2020,6,19,Friday,4.6,8.37,1.0,436.66,432.69,0.02,Low Risk,5.93,Bullish
2020-06-22,455.01,468.59,454.21,468.04,2020,6,22,Monday,13.03,14.38,3.0,442.73,433.78,0.02,Low Risk,6.27,Bullish
2020-06-23,466.5,474.01,464.5,466.26,2020,6,23,Tuesday,-0.24,9.51,-0.0,449.61,434.63,0.01,Low Risk,5.95,Bearish
2020-06-24,468.54,472.36,454.0,457.85,2020,6,24,Wednesday,-10.69,18.36,-2.0,454.23,435.5,0.02,Low Risk,4.83,Bearish
2020-06-25,458.86,467.01,454.0,465.91,2020,6,25,Thursday,7.05,13.01,2.0,458.49,436.42,0.02,Low Risk,4.13,Bullish
2020-06-26,466.39,468.03,442.24,443.4,2020,6,26,Friday,-22.99,25.79,-5.0,457.86,436.47,0.03,High Risk,6.8,Bearish
2020-06-29,445.23,447.67,432.14,447.24,2020,6,29,Monday,2.01,15.53,1.0,457.49,436.24,0.03,High Risk,4.84,Bullish
2020-06-30,450.02,457.59,447.0,455.04,2020,6,30,Tuesday,5.02,10.59,2.0,457.68,436.32,0.03,High Risk,4.2,Bullish
2020-07-01,454.0,488.23,454.0,485.64,2020,7,1,Wednesday,31.64,34.23,7.000000000000001,460.19,437.47,0.04,High Risk,9.71,Bullish
2020-07-02,485.64,492.28,475.53,476.89,2020,7,2,Thursday,-8.75,16.75,-2.0,461.71,438.45,0.04,High Risk,6.35,Bearish
2020-07-06,480.77,499.5,479.8,493.81,2020,7,6,Monday,13.04,19.7,4.0,466.85,440.37,0.04,High Risk,7.84,Bullish
2020-07-07,497.31,504.82,490.83,493.16,2020,7,7,Tuesday,-4.15,13.99,-0.0,470.74,442.49,0.04,High Risk,5.67,Bearish
2020-07-08,498.58,505.1,493.81,502.78,2020,7,8,Wednesday,4.2,11.29,2.0,479.22,445.43,0.03,High Risk,5.69,Bullish
2020-07-09,508.4,510.0,495.78,507.76,2020,7,9,Thursday,-0.64,14.22,1.0,487.87,448.36,0.03,High Risk,5.84,Bearish
2020-07-10,519.73,555.88,511.28,548.73,2020,7,10,Friday,29.0,44.6,8.0,501.25,452.87,0.04,High Risk,21.61,Bullish
2020-07-13,567.98,575.37,520.96,525.5,2020,7,13,Monday,-42.48,54.41,-4.0,506.95,456.39,0.04,High Risk,18.4,Bearish
2020-07-14,517.08,525.5,490.49,524.88,2020,7,14,Tuesday,7.8,35.01,-0.0,513.8,459.69,0.04,High Risk,15.08,Bullish
2020-07-15,516.3,529.0,510.18,523.26,2020,7,15,Wednesday,6.96,18.82,-0.0,518.01,462.89,0.04,High Risk,10.07,Bullish
2020-07-16,526.48,535.54,504.36,527.39,2020,7,16,Thursday,0.91,31.18,1.0,522.9,466.4,0.04,High Risk,24.5,Bullish
2020-07-17,494.87,503.59,484.14,492.99,2020,7,17,Friday,-1.88,19.45,-7.000000000000001,521.5,469.03,0.05,High Risk,24.99,Bearish
2020-07-20,489.14,504.5,484.2,502.41,2020,7,20,Monday,13.27,20.3,2.0,520.74,471.79,0.05,High Risk,11.94,Bullish
2020-07-21,506.0,506.22,488.61,490.1,2020,7,21,Tuesday,-15.9,17.61,-2.0,512.36,474.14,0.03,High Risk,9.11,Bearish
2020-07-22,492.19,497.2,487.2,489.82,2020,7,22,Wednesday,-2.37,10.0,-0.0,507.26,476.0,0.03,High Risk,6.95,Bearish
2020-07-23,491.13,491.9,472.02,477.58,2020,7,23,Thursday,-13.55,19.88,-2.0,500.51,477.44,0.03,High Risk,7.72,Bearish
2020-07-24,468.77,487.17,467.54,480.45,2020,7,24,Friday,11.68,19.63,1.0,494.39,479.27,0.03,High Risk,7.75,Bullish
2020-07-27,484.51,496.92,482.31,495.65,2020,7,27,Monday,11.14,14.61,3.0,489.86,481.85,0.03,High Risk,7.86,Bullish
2020-07-28,496.02,497.79,487.76,488.51,2020,7,28,Tuesday,-7.51,10.03,-1.0,489.22,483.95,0.02,Low Risk,5.99,Bearish
2020-07-29,492.25,494.92,484.13,484.48,2020,7,29,Wednesday,-7.77,10.79,-1.0,486.66,485.56,0.02,Low Risk,6.61,Bearish
2020-07-30,480.71,488.35,477.51,485.8,2020,7,30,Thursday,5.09,10.84,0.0,486.04,486.83,0.02,Low Risk,6.61,Bullish
2020-07-31,488.29,494.8,484.5,488.88,2020,7,31,Friday,0.59,10.3,1.0,485.91,488.13,0.02,Low Risk,5.92,Bullish
2020-08-03,490.86,503.09,490.23,498.62,2020,8,3,Monday,7.76,12.86,2.0,488.91,489.63,0.02,Low Risk,5.87,Bullish
2020-08-04,498.65,510.44,498.65,509.64,2020,8,4,Tuesday,10.99,11.79,2.0,493.08,491.01,0.02,Low Risk,5.61,Bullish
2020-08-05,508.68,510.1,501.2,502.11,2020,8,5,Wednesday,-6.57,8.9,-1.0,494.01,492.21,0.02,Low Risk,4.31,Bearish
2020-08-06,504.11,510.82,498.7,509.08,2020,8,6,Thursday,4.97,12.12,1.0,496.94,493.92,0.01,Low Risk,3.73,Bullish
2020-08-07,505.45,508.29,486.68,494.73,2020,8,7,Friday,-10.72,21.61,-3.0,498.41,494.88,0.02,Low Risk,5.91,Bearish
2020-08-10,493.35,497.46,478.63,483.38,2020,8,10,Monday,-9.97,18.83,-2.0,498.06,496.21,0.02,Low Risk,4.69,Bearish
2020-08-11,479.75,480.92,466.55,466.93,2020,8,11,Tuesday,-12.82,14.37,-3.0,494.93,496.87,0.02,High Risk,7.33,Bearish
2020-08-12,471.34,482.49,470.18,475.47,2020,8,12,Wednesday,4.13,12.31,2.0,491.62,497.55,0.02,High Risk,5.44,Bullish
2020-08-13,478.4,484.45,476.45,481.33,2020,8,13,Thursday,2.93,8.0,1.0,487.58,497.4,0.02,Low Risk,3.01,Bullish
2020-08-14,482.82,488.33,480.21,482.68,2020,8,14,Friday,-0.14,8.12,0.0,484.8,497.6,0.02,Low Risk,2.94,Bearish
2020-08-17,484.19,486.24,479.1,482.35,2020,8,17,Monday,-1.84,7.14,-0.0,480.98,497.22,0.02,Low Risk,2.42,Bearish
2020-08-18,484.35,495.3,482.8,491.87,2020,8,18,Tuesday,7.52,12.5,2.0,480.57,497.17,0.02,Low Risk,3.51,Bullish
2020-08-19,493.93,494.5,483.5,484.53,2020,8,19,Wednesday,-9.4,11.0,-1.0,480.74,496.56,0.02,Low Risk,3.16,Bearish
2020-08-20,484.69,498.94,483.89,497.9,2020,8,20,Thursday,13.21,15.05,3.0,485.16,496.23,0.01,Low Risk,5.13,Bullish
2020-08-21,496.46,498.13,490.0,492.31,2020,8,21,Friday,-4.15,8.13,-1.0,487.57,494.35,0.02,Low Risk,3.92,Bearish
2020-08-24,495.44,501.0,483.16,488.81,2020,8,24,Monday,-6.63,17.84,-1.0,488.64,493.13,0.02,Low Risk,4.76,Bearish
2020-08-25,488.19,492.47,485.09,490.58,2020,8,25,Tuesday,2.39,7.38,0.0,489.76,491.99,0.02,Low Risk,5.73,Bullish
2020-08-26,492.5,549.04,492.08,547.53,2020,8,26,Wednesday,55.03,56.96,12.0,499.08,492.8,0.05,High Risk,20.37,Bullish
2020-08-27,537.78,541.0,521.25,526.27,2020,8,27,Thursday,-11.51,19.75,-4.0,503.99,492.76,0.05,High Risk,9.06,Bearish
2020-08-28,532.0,539.0,522.0,523.89,2020,8,28,Friday,-8.11,17.0,-0.0,509.61,493.79,0.05,High Risk,4.42,Bearish
2020-08-31,521.16,531.99,517.58,529.56,2020,8,31,Monday,8.4,14.41,1.0,514.14,494.69,0.05,High Risk,4.94,Bullish
2020-09-01,532.6,557.39,532.45,556.55,2020,9,1,Tuesday,23.95,24.94,5.0,523.31,496.91,0.05,High Risk,9.57,Bullish
2020-09-02,553.78,556.5,537.37,552.84,2020,9,2,Wednesday,-0.94,19.13,-1.0,532.46,499.01,0.05,High Risk,5.89,Bearish
2020-09-03,545.0,554.0,521.32,525.75,2020,9,3,Thursday,-19.25,32.68,-5.0,537.48,500.62,0.06,High Risk,9.07,Bearish
2020-09-04,520.18,527.36,485.98,516.05,2020,9,4,Friday,-4.13,41.38,-2.0,532.99,501.8,0.03,High Risk,8.27,Bearish
2020-09-08,498.4,522.0,495.0,507.02,2020,9,8,Tuesday,8.62,27.0,-2.0,530.24,502.18,0.03,High Risk,5.57,Bullish
2020-09-09,519.21,520.0,492.57,500.19,2020,9,9,Wednesday,-19.02,27.43,-1.0,526.85,502.57,0.03,High Risk,6.85,Bearish
2020-09-10,503.35,506.29,478.84,480.67,2020,9,10,Thursday,-22.68,27.45,-4.0,519.87,502.44,0.03,High Risk,6.24,Bearish
2020-09-11,486.49,493.73,476.81,482.03,2020,9,11,Friday,-4.46,16.92,0.0,509.22,502.32,0.02,Low Risk,5.04,Bearish
2020-09-14,480.62,488.99,471.3,476.26,2020,9,14,Monday,-4.36,17.69,-1.0,498.28,501.9,0.02,Low Risk,7.36,Bearish
2020-09-15,484.0,497.47,481.63,495.99,2020,9,15,Tuesday,11.99,15.84,4.0,494.03,501.81,0.03,High Risk,5.34,Bullish
2020-09-16,499.99,504.66,483.31,483.86,2020,9,16,Wednesday,-16.13,21.35,-2.0,489.43,500.95,0.03,High Risk,4.39,Bearish
2020-09-17,475.16,478.4,463.27,470.2,2020,9,17,Thursday,-4.96,15.13,-3.0,484.17,499.89,0.03,High Risk,5.38,Bearish
2020-09-18,472.51,479.4,458.6,469.96,2020,9,18,Friday,-2.55,20.8,-0.0,479.85,498.58,0.03,High Risk,6.72,Bearish
2020-09-21,467.69,487.78,466.32,487.35,2020,9,21,Monday,19.66,21.46,4.0,480.81,498.34,0.03,High Risk,5.46,Bullish
2020-09-22,489.01,491.82,479.26,491.17,2020,9,22,Tuesday,2.16,12.56,1.0,482.11,498.6,0.03,High Risk,3.48,Bullish
2020-09-23,491.04,491.04,469.0,470.61,2020,9,23,Wednesday,-20.43,22.04,-4.0,481.31,498.72,0.03,High Risk,3.73,Bearish
2020-09-24,470.53,477.0,467.82,473.08,2020,9,24,Thursday,2.55,9.18,1.0,478.03,498.64,0.03,High Risk,3.73,Bullish
2020-09-25,474.39,484.87,468.03,482.88,2020,9,25,Friday,8.49,16.84,2.0,477.89,498.69,0.03,High Risk,3.77,Bullish
2020-09-28,489.11,492.0,477.88,490.65,2020,9,28,Monday,1.54,14.12,2.0,480.81,498.96,0.02,High Risk,4.77,Bullish
2020-09-29,489.5,496.29,486.53,493.48,2020,9,29,Tuesday,3.98,9.76,1.0,484.17,499.33,0.02,High Risk,3.54,Bullish
2020-09-30,492.57,504.63,489.27,500.03,2020,9,30,Wednesday,7.46,15.36,1.0,485.99,499.6,0.02,Low Risk,4.63,Bullish
2020-10-01,506.03,529.55,503.6,527.51,2020,10,1,Thursday,21.48,25.95,5.0,491.18,501.03,0.03,High Risk,8.15,Bullish
2020-10-02,516.43,526.37,502.7,503.06,2020,10,2,Friday,-13.37,23.67,-5.0,495.81,501.2,0.03,High Risk,6.07,Bearish
2020-10-05,506.8,520.99,501.7,520.65,2020,10,5,Monday,13.85,19.29,3.0,502.61,502.15,0.03,High Risk,4.09,Bullish
2020-10-06,518.72,521.82,504.16,505.87,2020,10,6,Tuesday,-12.85,17.66,-3.0,505.89,502.72,0.03,High Risk,4.2,Bearish
2020-10-07,518.0,536.49,515.82,534.66,2020,10,7,Wednesday,16.66,20.67,6.0,512.18,504.19,0.04,High Risk,7.99,Bullish
2020-10-08,533.48,535.0,524.15,531.79,2020,10,8,Thursday,-1.69,10.85,-1.0,517.65,503.66,0.04,High Risk,5.39,Bearish
2020-10-09,537.83,544.28,535.0,539.44,2020,10,9,Friday,1.61,9.28,1.0,523.28,504.1,0.04,High Risk,4.78,Bullish
2020-10-12,548.81,551.81,538.24,539.81,2020,10,12,Monday,-9.0,13.57,0.0,525.04,504.63,0.04,High Risk,5.39,Bearish
2020-10-13,540.56,557.65,537.2,554.09,2020,10,13,Tuesday,13.53,20.45,3.0,532.33,505.45,0.03,High Risk,5.6,Bullish
2020-10-14,562.61,572.49,541.0,541.45,2020,10,14,Wednesday,-21.16,31.49,-2.0,535.3,504.95,0.03,High Risk,9.5,Bearish
2020-10-15,545.52,551.22,535.1,541.94,2020,10,15,Thursday,-3.58,16.12,0.0,540.45,504.58,0.03,High Risk,5.11,Bearish
2020-10-16,549.5,554.33,530.03,530.79,2020,10,16,Friday,-18.71,24.3,-2.0,539.9,504.75,0.02,Low Risk,6.35,Bearish
2020-10-19,537.07,541.8,525.38,530.72,2020,10,19,Monday,-6.35,16.42,-0.0,539.75,505.24,0.02,Low Risk,7.57,Bearish
2020-10-20,528.14,533.78,522.26,525.42,2020,10,20,Tuesday,-2.72,11.52,-1.0,537.75,505.85,0.02,Low Risk,10.05,Bearish
2020-10-21,501.03,506.85,488.25,489.05,2020,10,21,Wednesday,-11.98,18.6,-7.000000000000001,530.49,505.48,0.03,High Risk,17.41,Bearish
2020-10-22,494.69,495.14,482.0,485.23,2020,10,22,Thursday,-9.46,13.14,-1.0,520.66,505.63,0.02,High Risk,7.0,Bearish
2020-10-23,488.11,490.06,481.35,488.28,2020,10,23,Friday,0.17,8.71,1.0,513.06,505.84,0.03,High Risk,4.93,Bullish
2020-10-26,487.03,496.82,478.9,488.24,2020,10,26,Monday,1.21,17.92,-0.0,505.39,506.24,0.03,High Risk,6.19,Bullish
2020-10-27,490.01,490.49,482.93,488.93,2020,10,27,Tuesday,-1.08,7.56,0.0,499.41,506.01,0.03,High Risk,3.63,Bearish
2020-10-28,486.36,494.0,483.28,486.24,2020,10,28,Wednesday,-0.12,10.72,-1.0,493.06,506.09,0.03,High Risk,5.99,Bearish
2020-10-29,488.5,513.9,479.34,504.21,2020,10,29,Thursday,15.71,34.56,4.0,490.03,507.22,0.03,High Risk,11.12,Bullish
2020-10-30,502.01,505.88,472.21,475.74,2020,10,30,Friday,-26.27,33.67,-6.0,488.12,507.41,0.03,High Risk,7.81,Bearish
2020-11-02,478.87,486.3,475.0,484.12,2020,11,2,Monday,5.25,11.3,2.0,487.97,507.3,0.03,High Risk,4.41,Bullish
2020-11-03,484.93,495.31,478.76,487.22,2020,11,3,Tuesday,2.29,16.55,1.0,487.81,507.17,0.03,High Risk,3.69,Bullish
2020-11-04,495.36,507.73,493.98,496.95,2020,11,4,Wednesday,1.59,13.75,2.0,489.06,508.05,0.03,High Risk,5.14,Bullish
2020-11-05,506.56,518.73,503.45,513.76,2020,11,5,Thursday,7.2,15.28,3.0,492.61,509.41,0.03,High Risk,5.37,Bullish
2020-11-06,515.0,515.21,502.51,514.73,2020,11,6,Friday,-0.27,12.7,0.0,496.68,510.47,0.03,High Risk,4.24,Bearish
2020-11-09,485.54,495.85,467.26,470.5,2020,11,9,Monday,-15.04,28.59,-9.0,491.86,509.8,0.04,High Risk,10.42,Bearish
2020-11-10,470.95,484.6,463.41,480.24,2020,11,10,Tuesday,9.29,21.19,2.0,492.5,509.36,0.04,High Risk,8.31,Bullish
2020-11-11,483.0,491.68,478.26,490.76,2020,11,11,Wednesday,7.76,13.42,2.0,493.45,509.05,0.04,High Risk,5.46,Bullish
2020-11-12,491.0,496.52,480.43,486.77,2020,11,12,Thursday,-4.23,16.09,-1.0,493.39,507.69,0.04,High Risk,5.06,Bearish
2020-11-13,486.77,488.94,477.8,482.84,2020,11,13,Friday,-3.93,11.14,-1.0,491.37,507.01,0.04,High Risk,3.0,Bearish
2020-11-16,480.0,485.58,477.3,479.1,2020,11,16,Monday,-0.9,8.28,-1.0,486.42,505.63,0.04,High Risk,3.95,Bearish
2020-11-17,480.12,487.51,478.85,480.63,2020,11,17,Tuesday,0.51,8.66,0.0,481.55,504.79,0.04,High Risk,3.7,Bullish
2020-11-18,481.95,488.61,477.72,481.79,2020,11,18,Wednesday,-0.16,10.89,0.0,483.16,503.03,0.01,Low Risk,3.63,Bearish
2020-11-19,482.0,487.8,480.47,484.67,2020,11,19,Thursday,2.67,7.33,1.0,483.79,501.46,0.01,Low Risk,2.25,Bullish
2020-11-20,485.22,494.76,481.57,488.24,2020,11,20,Friday,3.02,13.19,1.0,483.43,499.75,0.01,Low Risk,4.25,Bullish
2020-11-23,490.46,491.15,475.84,476.62,2020,11,23,Monday,-13.84,15.31,-2.0,481.98,497.64,0.01,Low Risk,5.42,Bearish
2020-11-24,478.84,484.05,475.89,482.88,2020,11,24,Tuesday,4.04,8.16,1.0,481.99,495.27,0.01,Low Risk,3.55,Bullish
2020-11-25,485.13,486.9,478.92,485.0,2020,11,25,Wednesday,-0.13,7.98,0.0,482.83,493.39,0.01,Low Risk,3.6,Bearish
2020-11-27,486.58,493.25,481.85,491.36,2020,11,27,Friday,4.78,11.4,1.0,484.37,491.7,0.01,Low Risk,2.81,Bullish
2020-11-30,490.08,492.55,481.27,490.7,2020,11,30,Monday,0.62,11.28,-0.0,485.64,490.36,0.01,Low Risk,3.53,Bullish
2020-12-01,492.34,509.47,491.98,504.58,2020,12,1,Tuesday,12.24,17.49,3.0,488.48,489.49,0.02,Low Risk,5.05,Bullish
2020-12-02,501.62,506.8,493.5,503.38,2020,12,2,Wednesday,1.76,13.3,-0.0,490.65,488.76,0.02,Low Risk,3.03,Bullish
2020-12-03,502.99,508.77,496.04,497.52,2020,12,3,Thursday,-5.47,12.73,-1.0,493.63,489.04,0.01,Low Risk,2.83,Bearish
2020-12-04,497.5,504.5,493.64,498.31,2020,12,4,Friday,0.81,10.86,0.0,495.84,489.48,0.01,Low Risk,3.67,Bullish
2020-12-07,500.01,517.76,497.77,515.78,2020,12,7,Monday,15.77,19.99,4.0,500.23,490.39,0.02,Low Risk,4.29,Bullish
2020-12-08,517.9,521.49,505.55,512.66,2020,12,8,Tuesday,-5.24,15.94,-1.0,503.28,491.21,0.02,Low Risk,4.23,Bearish
2020-12-09,510.53,514.5,491.29,493.6,2020,12,9,Wednesday,-16.93,23.21,-4.0,503.69,491.36,0.02,High Risk,4.18,Bearish
2020-12-10,494.56,503.77,492.91,501.09,2020,12,10,Thursday,6.53,10.86,2.0,503.19,491.86,0.02,Low Risk,3.02,Bullish
2020-12-11,495.0,503.34,494.85,503.22,2020,12,11,Friday,8.22,8.49,0.0,503.17,491.83,0.02,Low Risk,3.21,Bullish
2020-12-14,505.44,524.16,501.18,522.42,2020,12,14,Monday,16.98,22.98,4.0,506.73,493.38,0.03,High Risk,5.77,Bullish
2020-12-15,518.5,524.7,513.56,519.78,2020,12,15,Tuesday,1.28,11.14,-1.0,509.79,494.57,0.03,High Risk,3.39,Bullish
2020-12-16,520.11,527.38,517.69,524.83,2020,12,16,Wednesday,4.72,9.69,1.0,511.09,495.82,0.02,Low Risk,3.68,Bullish
2020-12-17,529.0,535.49,526.44,532.9,2020,12,17,Thursday,3.9,9.05,2.0,513.98,497.02,0.02,Low Risk,3.19,Bullish
2020-12-18,533.2,536.37,526.02,534.45,2020,12,18,Friday,1.25,10.35,0.0,519.81,497.71,0.01,Low Risk,4.5,Bullish
2020-12-21,530.05,532.62,521.15,528.91,2020,12,21,Monday,-1.14,11.47,-1.0,523.79,498.18,0.02,Low Risk,3.89,Bearish
2020-12-22,527.69,530.4,520.5,527.33,2020,12,22,Tuesday,-0.36,9.9,-0.0,527.23,500.08,0.02,Low Risk,1.91,Bearish
2020-12-23,524.76,526.32,514.2,514.48,2020,12,23,Wednesday,-10.28,12.12,-2.0,526.1,501.22,0.01,Low Risk,2.39,Bearish
2020-12-24,515.12,519.35,512.21,513.97,2020,12,24,Thursday,-1.15,7.14,-0.0,525.27,501.99,0.01,Low Risk,1.14,Bearish
2020-12-28,516.43,523.66,507.13,519.12,2020,12,28,Monday,2.69,16.53,1.0,524.45,503.07,0.01,Low Risk,2.89,Bullish
2020-12-29,519.9,536.55,515.48,530.87,2020,12,29,Tuesday,10.97,21.07,2.0,524.16,504.67,0.01,Low Risk,4.02,Bullish
2020-12-30,530.13,533.26,523.69,524.59,2020,12,30,Wednesday,-5.54,9.57,-1.0,522.75,506.19,0.02,Low Risk,1.88,Bearish
2020-12-31,525.53,545.5,523.15,540.73,2020,12,31,Thursday,15.2,22.35,3.0,524.44,508.19,0.02,Low Risk,5.39,Bullish
2021-01-04,539.0,540.8,515.09,522.86,2021,1,4,Monday,-16.14,25.71,-3.0,523.8,509.56,0.02,High Risk,4.44,Bearish
2021-01-05,521.55,526.78,515.89,520.8,2021,1,5,Tuesday,-0.75,10.89,-0.0,524.71,510.77,0.02,Low Risk,3.13,Bearish
2021-01-06,511.97,513.1,499.5,500.49,2021,1,6,Wednesday,-11.48,13.6,-4.0,522.78,511.17,0.03,High Risk,5.35,Bearish
2021-01-07,508.28,516.44,506.42,508.89,2021,1,7,Thursday,0.61,10.02,2.0,521.32,512.25,0.03,High Risk,3.69,Bullish
2021-01-08,511.31,513.24,504.51,510.4,2021,1,8,Friday,-0.91,8.73,0.0,518.39,513.17,0.03,High Risk,2.97,Bearish
2021-01-11,507.84,510.73,497.95,499.1,2021,1,11,Monday,-8.74,12.78,-2.0,514.75,513.64,0.03,High Risk,3.81,Bearish
2021-01-12,500.0,501.09,485.67,494.25,2021,1,12,Tuesday,-5.75,15.42,-1.0,508.11,513.73,0.02,Low Risk,5.99,Bearish
2021-01-13,495.5,512.35,493.01,507.79,2021,1,13,Wednesday,12.29,19.34,3.0,505.96,514.3,0.02,Low Risk,5.03,Bullish
2021-01-14,507.35,514.5,499.58,500.86,2021,1,14,Thursday,-6.49,14.92,-1.0,503.11,514.18,0.02,Low Risk,4.18,Bearish
2021-01-15,500.0,506.32,495.1,497.98,2021,1,15,Friday,-2.02,11.22,-1.0,502.75,514.0,0.02,Low Risk,5.9,Bearish
2021-01-19,501.0,509.25,493.54,501.77,2021,1,19,Tuesday,0.77,15.71,1.0,501.74,514.14,0.02,Low Risk,12.32,Bullish
2021-01-20,565.42,593.29,556.86,586.34,2021,1,20,Wednesday,20.92,36.43,17.0,512.58,517.08,0.07,High Risk,32.64,Bullish
2021-01-21,582.45,588.75,570.4,579.84,2021,1,21,Thursday,-2.61,18.35,-1.0,524.12,519.21,0.07,High Risk,11.8,Bearish
2021-01-22,582.1,583.99,564.35,565.17,2021,1,22,Friday,-16.93,19.64,-3.0,534.25,520.96,0.07,High Risk,7.55,Bearish
2021-01-25,567.0,569.75,548.65,556.78,2021,1,25,Monday,-10.22,21.1,-1.0,541.25,523.07,0.07,High Risk,7.21,Bearish
2021-01-26,554.73,567.99,554.06,561.93,2021,1,26,Tuesday,7.2,13.93,1.0,549.97,525.1,0.07,High Risk,5.02,Bullish
2021-01-27,550.71,556.42,515.73,523.28,2021,1,27,Wednesday,-27.43,40.69,-7.000000000000001,553.59,525.76,0.07,High Risk,8.67,Bearish
2021-01-28,535.88,553.15,530.74,538.6,2021,1,28,Thursday,2.72,22.41,3.0,558.85,526.3,0.08,High Risk,5.97,Bullish
2021-01-29,538.0,541.0,530.18,532.39,2021,1,29,Friday,-5.61,10.82,-1.0,551.14,526.72,0.03,High Risk,4.33,Bearish
2021-02-01,536.79,545.06,531.73,539.04,2021,2,1,Monday,2.25,13.33,1.0,545.31,527.2,0.03,High Risk,3.55,Bullish
2021-02-02,542.01,555.48,538.93,548.16,2021,2,2,Tuesday,6.15,16.55,2.0,542.88,527.71,0.03,High Risk,3.77,Bullish
2021-02-03,550.17,550.48,538.24,539.45,2021,2,3,Wednesday,-10.72,12.24,-2.0,540.41,527.87,0.03,High Risk,3.17,Bearish
2021-02-04,539.81,559.48,537.51,552.16,2021,2,4,Thursday,12.35,21.97,2.0,539.01,528.65,0.03,High Risk,5.16,Bullish
2021-02-05,552.26,554.44,545.48,550.79,2021,2,5,Friday,-1.47,8.96,-0.0,542.94,529.43,0.02,Low Risk,2.38,Bearish
2021-02-08,555.0,555.0,543.7,547.92,2021,2,8,Monday,-7.08,11.3,-1.0,544.27,530.54,0.02,Low Risk,2.79,Bearish
2021-02-09,546.0,566.0,543.0,559.07,2021,2,9,Tuesday,13.07,23.0,2.0,548.08,532.05,0.01,Low Risk,3.7,Bullish
2021-02-10,562.5,566.65,553.46,563.59,2021,2,10,Wednesday,1.09,13.19,1.0,551.59,533.53,0.01,Low Risk,3.99,Bullish
2021-02-11,564.44,565.93,554.22,557.59,2021,2,11,Thursday,-6.85,11.71,-1.0,552.94,534.42,0.02,Low Risk,2.73,Bearish
2021-02-12,556.94,561.25,550.85,556.52,2021,2,12,Friday,-0.42,10.4,-0.0,555.38,535.48,0.01,Low Risk,2.2,Bearish
2021-02-16,557.29,563.63,552.73,557.28,2021,2,16,Tuesday,-0.01,10.9,0.0,556.11,536.04,0.01,Low Risk,2.62,Bearish
2021-02-17,550.99,555.25,543.03,551.34,2021,2,17,Wednesday,0.35,12.22,-1.0,556.19,536.99,0.01,Low Risk,2.07,Bullish
2021-02-18,549.0,550.0,538.23,548.22,2021,2,18,Thursday,-0.78,11.77,-1.0,556.23,537.9,0.01,Low Risk,2.46,Bearish
2021-02-19,548.0,548.99,538.81,540.22,2021,2,19,Friday,-7.78,10.18,-1.0,553.54,539.22,0.01,Low Risk,2.84,Bearish
2021-02-22,534.99,541.79,530.79,533.78,2021,2,22,Monday,-1.21,11.0,-1.0,549.28,540.05,0.01,Low Risk,3.08,Bearish
2021-02-23,525.0,548.54,518.28,546.15,2021,2,23,Tuesday,21.15,30.26,2.0,547.64,541.25,0.01,Low Risk,4.14,Bullish
2021-02-24,539.8,556.85,539.07,553.41,2021,2,24,Wednesday,13.61,17.78,1.0,547.2,543.06,0.01,Low Risk,3.24,Bullish
2021-02-25,550.27,556.48,535.75,546.7,2021,2,25,Thursday,-3.57,20.73,-1.0,545.69,544.8,0.01,Low Risk,4.25,Bearish
2021-02-26,546.51,553.09,538.0,538.85,2021,2,26,Friday,-7.66,15.09,-1.0,543.9,545.84,0.02,Low Risk,3.76,Bearish
2021-03-01,545.57,552.14,542.0,550.64,2021,3,1,Monday,5.07,10.14,2.0,544.25,547.5,0.02,Low Risk,3.04,Bullish
2021-03-02,553.34,556.99,546.02,547.82,2021,3,2,Tuesday,-5.52,10.97,-1.0,545.34,549.16,0.02,Low Risk,3.04,Bearish
2021-03-03,545.93,548.01,517.81,520.7,2021,3,3,Wednesday,-25.23,30.2,-5.0,543.47,549.79,0.03,High Risk,5.36,Bearish
2021-03-04,521.5,531.5,507.68,511.29,2021,3,4,Thursday,-10.21,23.82,-2.0,538.49,547.29,0.02,Low Risk,5.03,Bearish
2021-03-05,511.98,517.76,498.79,516.39,2021,3,5,Friday,4.41,18.97,1.0,533.2,545.17,0.02,Low Risk,5.07,Bullish
2021-03-08,514.46,518.84,492.85,493.33,2021,3,8,Monday,-21.13,25.99,-4.0,525.57,542.78,0.03,High Risk,3.98,Bearish
